"STATION","NAME","DATE","AWND","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00300443","BATAVIA, NY US","2017-04-25","12.08",,,"0.30","0.0","0.0","59","39","59",,,,,,,
"USC00300443","BATAVIA, NY US","2017-04-26","0.00",,,"0.00","0.0","0.0","74","26","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-04-27","8.95",,,"0.00","0.0","0.0","87","58","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-04-28","10.07",,,"0.29","0.0","0.0","75","58","64",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-04-29","12.97",,,"0.00","0.0","0.0","66","49","52",,,,,,,
"USC00300443","BATAVIA, NY US","2017-04-30","14.99",,,"0.14","0.0","0.0","53","25","48",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-01","8.05",,,"0.31","0.0","0.0","79","39","66",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-05-02","25.05",,,"1.11","0.0","0.0","66","45","45",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-05-03","14.99",,,"0.15","0.0","0.0","53","38","52",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-04",,,,"0.04","0.0","0.0","54","38","45",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-05","10.07",,,"1.15","0.0","0.0","49","43","47",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-05-06","16.11",,,"0.40","0.0","0.0","49","41","41",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-05-07","21.03",,,"0.43","0.0","0.0","46","36","46",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-08","17.90",,,"0.02","0.0","0.0","49","33","47",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-09","10.07",,,"0.00","0.0","0.0","52","35","50",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-10","4.92",,,"0.00","0.0","0.0","52","35","51",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-11","16.11",,,"0.00","0.0","0.0","57","40","55",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-12","8.95",,,"0.00","0.0","0.0","62","39","61",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-13","8.95",,,"0.00","0.0","0.0","62","48","55",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-14","23.04",,,"0.24","0.0","0.0","62","43","55",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-05-15","17.00",,,"0.00","0.0","0.0","62","44","62",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-16",,,,"0.02","0.0","0.0","63","46","59",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-17","23.04",,,"0.00","0.0","0.0","82","58","80",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-18","17.00",,,"0.00","0.0","0.0","83","66","82",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-19","10.07",,,"0.00","0.0","0.0","83","50","54",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-20","14.09",,,"0.00","0.0","0.0","58","45","57",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-21","6.93",,,"0.03","0.0","0.0","72","50","70",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-22","21.03",,,"0.10","0.0","0.0","70","55","58",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-23","0.00",,,"0.00","0.0","0.0","71","49","70",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-24","6.93",,,"0.00","0.0","0.0","73","53","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-25","12.97",,,"1.28","0.0","0.0","75","52","55",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-26","10.07",,,"0.14","0.0","0.0","60","52","57",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-27","4.92",,,"0.03","0.0","0.0","63","53","62",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-28","6.93",,,"0.00","0.0","0.0","73","48","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-29","16.11",,,"0.19","0.0","0.0","75","60","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-30","16.11",,,"0.05","0.0","0.0","75","57","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-05-31","17.90",,,"0.00","0.0","0.0","74","54","71",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-01","19.91",,,"0.00","0.0","0.0","73","54","62",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-02","14.99",,,"0.00","0.0","0.0","65","46","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-03","6.93",,,"0.00","0.0","0.0","68","48","67",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-04","14.99",,,"0.22","0.0","0.0","72","52","71",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-05","10.07",,,"0.15","0.0","0.0","72","54","56",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-06","14.09",,,"0.26","0.0","0.0","60","53","54",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-07","12.08",,,"0.10","0.0","0.0","66","48","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-08","0.00",,,"0.00","0.0","0.0","73","47","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-09","17.00",,,"0.00","0.0","0.0","75","53","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-10","14.99",,,"0.00","0.0","0.0","78","61","78",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-11","23.04",,,"0.00","0.0","0.0","81","70","80",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-12","21.92",,,"0.00","0.0","0.0","86","68","85",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-13","10.07",,,"0.00","0.0","0.0","85","70","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-14","10.07",,,"0.00","0.0","0.0","75","54","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-15","6.04",,,"0.71","0.0","0.0","78","54","78",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-16","8.95",,,"0.00","0.0","0.0","85","66","84",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-17","8.05",,,"0.00","0.0","0.0","86","68","85",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-18","8.05",,,"0.09","0.0","0.0","86","72","72",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-06-19","14.09",,,"0.45","0.0","0.0","78","66","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-20","16.11",,,"0.00","0.0","0.0","78","60","71",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-21","14.99",,,"0.05","0.0","0.0","73","56","70",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-22","8.05",,,"0.00","0.0","0.0","73","55","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-23",,,,"0.08","0.0","0.0","81","70","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-24","6.93",,,"0.34","0.0","0.0","74","61","67",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-25","17.90",,,"0.30","0.0","0.0","71","56","71",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-26","10.07",,,"0.10","0.0","0.0","72","54","70",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-06-27","17.90",,,"0.24","0.0","0.0","70","51","61",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-28","14.99",,,"0.02","0.0","0.0","73","53","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-29","12.08",,,"0.18","0.0","0.0","74","58","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-06-30","21.03",,,"0.10","0.0","0.0","79","67","73",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-07-01","17.90",,,"0.22","0.0","0.0","76","65","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-02","21.03",,,"0.00","0.0","0.0","79","59","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-03",,,,"0.00","0.0","0.0","77","59","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-04",,,,"0.00","0.0","0.0","77","57","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-05","8.05",,,"0.00","0.0","0.0","81","54","80",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-06",,,,"0.00","0.0","0.0","83","66","82",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-07","12.08",,,"0.00","0.0","0.0","84","65","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-08","19.91",,,"1.22","0.0","0.0","80","59","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-09","14.09",,,"0.00","0.0","0.0","77","56","76",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-10","6.04",,,"0.00","0.0","0.0","78","63","76",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-11","6.04",,,"0.00","0.0","0.0","79","62","79",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-12","12.97",,,"1.33","0.0","0.0","82","67","75",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-07-13","10.07",,,"1.46","0.0","0.0","75","59","64",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-07-14","14.09",,,"0.00","0.0","0.0","79","61","76",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-15","12.08",,,"0.16","0.0","0.0","77","60","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-16","4.92",,,"0.02","0.0","0.0","80","62","80",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-17","12.08",,,"0.58","0.0","0.0","80","63","77",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-07-18","8.95",,,"0.00","0.0","0.0","80","60","79",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-19","12.08",,,"0.00","0.0","0.0","83","61","83",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-20","10.07",,,"0.68","0.0","0.0","84","60","61",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-07-21","12.97",,,"0.00","0.0","0.0","82","61","82",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-22","6.93",,,"0.00","0.0","0.0","83","66","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-23","14.09",,,"0.00","0.0","0.0","80","65","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-24","10.07",,,"0.19","0.0","0.0","77","66","71",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-25","6.04",,,"0.23","0.0","0.0","72","57","62",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-26","4.92",,,"0.02","0.0","0.0","74","51","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-27","10.07",,,"0.13","0.0","0.0","76","64","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-28","12.08",,,"0.00","0.0","0.0","78","61","69",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-29","12.08",,,"0.00","0.0","0.0","73","54","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-30","8.95",,,"0.00","0.0","0.0","81","58","81",,,,,,,
"USC00300443","BATAVIA, NY US","2017-07-31","14.09",,,"0.00","0.0","0.0","83","61","82",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-01","6.93",,,"0.02","0.0","0.0","83","64","82",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-02","8.05",,,"0.00","0.0","0.0","85","64","84",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-03","0.00",,,"0.00","0.0","0.0","84","63","72",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-04","17.90",,,"0.72","0.0","0.0","81","63","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-05","10.07",,,"0.10","0.0","0.0","68","58","64",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-06","10.96",,,"0.00","0.0","0.0","75","52","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-07","6.93",,,"0.00","0.0","0.0","75","58","70",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-08","16.11",,,"0.15","0.0","0.0","73","56","73",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-08-09","10.96",,,"0.00","0.0","0.0","79","61","78",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-10","10.96",,,"0.00","0.0","0.0","80","60","79",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-11","6.04",,,"0.00","0.0","0.0","80","63","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-12","8.05",,,"0.10","0.0","0.0","76","63","76",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-13","4.03",,,"0.02","0.0","0.0","76","59","76",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-14","4.92",,,"0.00","0.0","0.0","80","57","80",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-15","6.04",,,"0.00","0.0","0.0","80","63","71",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-08-16","4.92",,,"0.53","0.0","0.0","74","60","73",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-08-17","6.93",,,"0.00","0.0","0.0","77","56","77",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-08-18","19.91",,,"0.00","0.0","0.0","83","70","81",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-19","16.11",,,"0.24","0.0","0.0","81","64","74",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-20","12.97",,,"0.05","0.0","0.0","79","57","78",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-21","6.04",,,"0.00","0.0","0.0","82","63","79",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-22","14.09",,,"0.53","0.0","0.0","82","68","73",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-08-23","12.08",,,"0.34","0.0","0.0","82","56","70",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-08-24","12.97",,,"0.11","0.0","0.0","71","51","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-25","8.95",,,"0.00","0.0","0.0","67","50","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-26","6.93",,,"0.00","0.0","0.0","69","46","68",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-27","8.05",,,"0.00","0.0","0.0","79","45","78",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-28","10.07",,,"0.00","0.0","0.0","78","53","68",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-29","6.04",,,"0.00","0.0","0.0","70","54","68",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-30","10.07",,,"0.00","0.0","0.0","73","55","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-08-31","12.97",,,"0.19","0.0","0.0","75","57","63",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-01","6.93",,,"0.00","0.0","0.0","65","43","57",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-02","8.95",,,"0.00","0.0","0.0","68","41","67",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-03","16.11",,,"0.57","0.0","0.0","67","53","64",,"    1","    1",,,,
"USC00300443","BATAVIA, NY US","2017-09-04","12.08",,,"0.17","0.0","0.0","77","57","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-05","8.95",,,"0.62","0.0","0.0","77","58","65",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-09-06","8.95",,,"0.00","0.0","0.0","69","51","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-07","14.09",,,"0.06","0.0","0.0","65","52","63",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-08","8.95",,,"0.15","0.0","0.0","64","50","58",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-09","6.04",,,"0.10","0.0","0.0","62","45","60",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-10","0.00",,,"0.00","0.0","0.0","62","42","62",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-11","4.03",,,"0.00","0.0","0.0","71","42","70",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-12","0.00",,,"0.00","0.0","0.0","74","49","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-13","8.05",,,"0.00","0.0","0.0","78","50","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-14","8.95",,,"0.00","0.0","0.0","79","62","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-15","8.05",,,"0.00","0.0","0.0","77","61","76",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-16","4.92",,,"0.00","0.0","0.0","78","57","77",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-17","0.00",,,"0.00","0.0","0.0","81","59","80",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-18","0.00",,,"0.00","0.0","0.0","80","61","79",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-19","4.03",,,"0.00","0.0","0.0","80","63","78",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-20","6.04",,,"0.00","0.0","0.0","79","56","75",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-21","4.03",,,"0.00","0.0","0.0","78","55","78",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-22","6.93",,,"0.00","0.0","0.0","79","55","76",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-23","10.07",,,"0.00","0.0","0.0","85","55","83",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-24","4.03",,,"0.00","0.0","0.0","86","65","86",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-25","0.00",,,"0.00","0.0","0.0","87","62","85",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-26","8.05",,,"0.00","0.0","0.0","88","65","87",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-27","12.08",,,"0.00","0.0","0.0","88","67","85",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-09-28","14.99",,,"0.10","0.0","0.0","85","53","59",,,,,,,
"USC00300443","BATAVIA, NY US","2017-09-29","6.93",,,"0.15","0.0","0.0","60","41","54",,"    1","    1",,,,
"USC00300443","BATAVIA, NY US","2017-09-30","8.95",,,"0.40","0.0","0.0","58","46","52",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-10-01","4.03",,,"0.00","0.0","0.0","60","35","60",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-10-02","4.03",,,"0.00","0.0","0.0","66","36","66",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-10-03","10.07",,,"0.00","0.0","0.0","75","45","75",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-04","17.90",,,"0.00","0.0","0.0","80","58","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-05","17.00",,,"0.57","0.0","0.0","73","54","67",,"    1","    1",,,,
"USC00300443","BATAVIA, NY US","2017-10-06","6.93",,,"0.11","0.0","0.0","68","56","64",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-07","10.07",,,"0.12","0.0","0.0","80","58","76",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-08","12.97",,,"0.23","0.0","0.0","80","64","68",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-09","10.07",,,"1.31","0.0","0.0","68","58","63",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-10-10","8.05",,,"0.01","0.0","0.0","74","58","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-11","19.91",,,"0.12","0.0","0.0","74","51","51",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-10-12","12.97",,,"0.28","0.0","0.0","60","48","60",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-13",,,,"0.00","0.0","0.0","69","49","59",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-14","4.03",,,"0.00","0.0","0.0","70","56","70",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-15","14.99",,,"0.00","0.0","0.0","77","56","77",,,"    1",,,,"    1"
"USC00300443","BATAVIA, NY US","2017-10-16","8.95",,,"0.20","0.0","0.0","77","42","42",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-17","17.00",,,"0.03","0.0","0.0","61","33","60",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-18","12.08",,,"0.00","0.0","0.0","69","50","68",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-19","25.05",,,"0.00","0.0","0.0","70","52","66",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-20","4.03",,,"0.00","0.0","0.0","68","45","65",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-21","4.03",,,"0.00","0.0","0.0","74","48","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-22","8.05",,,"0.00","0.0","0.0","75","48","73",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-23","21.03",,,"0.00","0.0","0.0","74","59","68",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-24","10.07",,,"0.45","0.0","0.0","69","54","61",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-25","10.07",,,"0.00","0.0","0.0","62","45","49",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-26","12.08",,,"0.00","0.0","0.0","51","35","49",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-27","12.97",,,"0.00","0.0","0.0","62","32","62",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-28","12.97",,,"0.05","0.0","0.0","68","46","47",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-29","6.93",,,"1.01","0.0","0.0","68","39","41",,,,,,,
"USC00300443","BATAVIA, NY US","2017-10-30","23.04",,,"0.43","0.0","0.0","47","40","45",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-10-31","14.09",,,"0.70","0.0","0.0","47","33","37",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-01","8.05",,,"0.00","0.0","0.0","42","35","40",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-02","12.97",,,"0.42","0.0","0.0","63","39","63",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-03","14.09",,,"0.56","0.0","0.0","63","47","51",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-04","17.00",,,"0.00","0.0","0.0","52","33","43",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-05","10.07",,,"0.59","0.0","0.0","58","40","57",,"    1","    1",,,,
"USC00300443","BATAVIA, NY US","2017-11-06","12.08",,,"1.42","0.0","0.0","59","42","42",,,"    1",,,,
"USC00300443","BATAVIA, NY US","2017-11-07","8.95",,,"0.00","0.0","0.0","43","35","40",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-08",,,,"0.00","0.0","0.0","46","27","45",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-09","10.07",,,"0.00","0.0","0.0","49","30","48",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-10","8.95",,,"0.17","0.2","0.0","48","14","16",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-11","10.07",,,"0.00","0.0","0.0","31","13","30",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-12","4.92",,,"0.00","0.0","0.0","38","20","38",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-13","6.93",,,"0.09","0.0","0.0","38","31","37",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-11-14","4.03",,,"0.00","0.0","0.0","40","35","40",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-11-15","6.04",,,"0.00","0.0","0.0","45","26","44",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-16","21.92",,,"0.00","0.0","0.0","45","40","41",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-17","6.93",,,"0.05","0.0","0.0","41","26","34",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-18","6.04",,,"0.00","0.0","0.0","47","28","47",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-19","14.09",,,"0.71","0.0","0.0","50","31","34",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-20","17.90",,,"0.03","0.0","0.0","39","26","38",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-21","16.11",,,"0.00","0.0","0.0","54","35","53",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-22","14.09",,,"0.25","0.0","0.0","54","27","28",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-23",,,,"0.00","0.0","0.0","50","28","36",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-24","12.97",,,"0.00","0.0","0.0","51","24","50",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-25","8.05",,,"0.05","0.0","0.0","51","43","44",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-26","8.95",,,"0.03","0.0","0.0","44","28","32",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-27","6.93",,,"0.00","0.0","0.0","40","32","35",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-28","12.08",,,"0.00","0.0","0.0","65","25","64",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-29","4.92",,,"0.00","0.0","0.0","65","25","27",,,,,,,
"USC00300443","BATAVIA, NY US","2017-11-30","10.07",,,"0.00","0.0","0.0","51","24","50",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-01","8.95",,,"0.05","0.0","0.0","50","38","43",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-02","4.92",,,"0.00","0.0","0.0","50","28","41",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-03","8.95",,,"0.00","0.0","0.0","48","33","44",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-04","12.08",,,"0.00","0.0","0.0","47","27","47",,"    1",,,,,
"USC00300443","BATAVIA, NY US","2017-12-05","14.99",,,"0.08","0.0","0.0","52","43","52",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-06","12.08",,,"0.08","0.0","0.0","52","28","30",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-07","12.08",,,"0.04","0.0","0.0","52","26","28",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-08","14.09",,,"0.00","0.0","0.0","30","21","28",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-09","4.92",,,"0.00","0.0","0.0","34","19","31",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-10","10.07",,,"0.07","2.5","3.0","31","23","23",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-11","8.05",,,"0.14","5.0","5.0","24","19","19",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-12","16.11",,,"0.27","4.5","9.0","28","17","17",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-13","4.92",,,"0.14","3.0","12.0","17","5","12",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-14","10.07",,,"0.09","2.0","14.0","13","4","12",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-15","10.07",,,"0.00","0.0","12.0","22","1","18",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-16","6.04",,,"0.04","0.0","12.0","22","16","17",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-17","8.95",,,"0.00","0.0","10.0","22","10","17",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-18","12.97",,,"0.00","0.0","2.0","38","17","37",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-19","17.90",,,"0.04","0.0","0.0","43","36","41",,,,,,,"    1"
"USC00300443","BATAVIA, NY US","2017-12-20","14.99",,,"0.00","0.0","0.0","41","28","28",,,,,,,
"USC00300443","BATAVIA, NY US","2017-12-21","6.04",,,"0.00","0.0","0.0","28","20","26",,,,,,,
