"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00306774","PORT JERVIS, NY US","2014-02-04",,,"0.25","3.6",,"30","5","5"
"USC00306774","PORT JERVIS, NY US","2014-02-05",,,"0.78","8.7",,"30","5","23"
"USC00306774","PORT JERVIS, NY US","2014-02-06",,,"0.21","2.6",,"28","9","10"
"USC00306774","PORT JERVIS, NY US","2014-02-07",,,"0.00",,,"26","0","1"
"USC00306774","PORT JERVIS, NY US","2014-02-08",,,"0.00",,,"30","-2","2"
"USC00306774","PORT JERVIS, NY US","2014-02-09",,,"0.00",,,"27","-1","1"
"USC00306774","PORT JERVIS, NY US","2014-02-10",,,"0.14","1.9",,"26","1","8"
"USC00306774","PORT JERVIS, NY US","2014-02-11",,,"0.00",,,"24","-9","-8"
"USC00306774","PORT JERVIS, NY US","2014-02-12",,,"0.00",,,"21","-10","-10"
"USC00306774","PORT JERVIS, NY US","2014-02-13",,,"0.09",,,"22","-10","22"
"USC00306774","PORT JERVIS, NY US","2014-02-14",,,"1.42","14.5",,"33","22","27"
"USC00306774","PORT JERVIS, NY US","2014-02-15",,,"0.18","2.0",,"37","15","15"
"USC00306774","PORT JERVIS, NY US","2014-02-16",,,"0.00",,,"26","15","16"
"USC00306774","PORT JERVIS, NY US","2014-02-17",,,"0.00",,,"24","5","5"
"USC00306774","PORT JERVIS, NY US","2014-02-18",,,"0.02","0.2",,"29","3","20"
"USC00306774","PORT JERVIS, NY US","2014-02-19",,,"0.07","1.4",,"36","11","13"
"USC00306774","PORT JERVIS, NY US","2014-02-20",,,"0.10",,,"38","13","18"
"USC00306774","PORT JERVIS, NY US","2014-02-21",,,"0.01",,,"46","18","35"
"USC00306774","PORT JERVIS, NY US","2014-02-22",,,"0.00",,,"45","20","23"
"USC00306774","PORT JERVIS, NY US","2014-02-23",,,"0.00",,,"51","22","24"
"USC00306774","PORT JERVIS, NY US","2014-02-24",,,"0.00",,,"45","24","26"
"USC00306774","PORT JERVIS, NY US","2014-02-25",,,"0.00",,,"31","14","16"
"USC00306774","PORT JERVIS, NY US","2014-02-26",,,"0.00",,,"28","6","9"
"USC00306774","PORT JERVIS, NY US","2014-02-27",,,"0.01","0.1",,"24","1","4"
"USC00306774","PORT JERVIS, NY US","2014-02-28",,,"0.01","0.1",,"26","-5","-4"
"USC00306774","PORT JERVIS, NY US","2014-03-01",,,"0.00",,,"20","-4","-1"
"USC00306774","PORT JERVIS, NY US","2014-03-02",,,"0.00",,,"31","-1","28"
"USC00306774","PORT JERVIS, NY US","2014-03-03",,,"0.00",,,"35","13","13"
"USC00306774","PORT JERVIS, NY US","2014-03-04",,,"0.00",,,"15","-3","-1"
"USC00306774","PORT JERVIS, NY US","2014-03-05",,,"0.00",,,"26","-1","20"
"USC00306774","PORT JERVIS, NY US","2014-03-06",,,"0.00",,,"32","3","3"
"USC00306774","PORT JERVIS, NY US","2014-03-07",,,"0.00",,,"27","2","13"
"USC00306774","PORT JERVIS, NY US","2014-03-08",,,"0.00",,,"36","12","20"
"USC00306774","PORT JERVIS, NY US","2014-03-09",,,"0.00",,,"50","20","28"
"USC00306774","PORT JERVIS, NY US","2014-03-10",,,"0.00",,,"37","25","30"
"USC00306774","PORT JERVIS, NY US","2014-03-11",,,"0.00",,,"47","29","29"
"USC00306774","PORT JERVIS, NY US","2014-03-12",,,"0.00",,,"58","29","34"
"USC00306774","PORT JERVIS, NY US","2014-03-13",,,"0.40",,,"45","9","9"
"USC00306774","PORT JERVIS, NY US","2014-03-14",,,"0.00",,,"23","8","8"
"USC00306774","PORT JERVIS, NY US","2014-03-15",,,"0.00",,,"42","8","36"
"USC00306774","PORT JERVIS, NY US","2014-03-16",,,"0.00",,,"52","24","24"
"USC00306774","PORT JERVIS, NY US","2014-03-17",,,"0.00",,,"30","16","16"
"USC00306774","PORT JERVIS, NY US","2014-03-18",,,"0.00",,,"33","13","13"
"USC00306774","PORT JERVIS, NY US","2014-03-19",,,"0.00",,,"42","13","25"
"USC00306774","PORT JERVIS, NY US","2014-03-20",,,"0.57",,,"37","25","34"
"USC00306774","PORT JERVIS, NY US","2014-03-21",,,"0.00",,,"49","32","33"
"USC00306774","PORT JERVIS, NY US","2014-03-22",,,"0.00",,,"46","25","29"
"USC00306774","PORT JERVIS, NY US","2014-03-23",,,"0.00",,,"58","29","31"
"USC00306774","PORT JERVIS, NY US","2014-03-24",,,"0.00",,,"35","15","16"
"USC00306774","PORT JERVIS, NY US","2014-03-25",,,"0.00",,,"30","10","13"
"USC00306774","PORT JERVIS, NY US","2014-03-26",,,"0.00",,,"37","13","26"
"USC00306774","PORT JERVIS, NY US","2014-03-27",,,"0.00",,,"29","15","16"
"USC00306774","PORT JERVIS, NY US","2014-03-28",,,"0.00",,,"41","16","33"
"USC00306774","PORT JERVIS, NY US","2014-03-29",,,"0.00",,,"46","30","33"
"USC00306774","PORT JERVIS, NY US","2014-03-30",,,"1.12",,,"45","33","39"
"USC00306774","PORT JERVIS, NY US","2014-03-31",,,"0.20",,,"44","33","34"
"USC00306774","PORT JERVIS, NY US","2014-04-01",,,"0.00",,,"50","26","27"
"USC00306774","PORT JERVIS, NY US","2014-04-02",,,"0.00",,,"60","27","32"
"USC00306774","PORT JERVIS, NY US","2014-04-03",,,"0.00",,,"64","32","33"
"USC00306774","PORT JERVIS, NY US","2014-04-04",,,"0.04",,,"60","32","38"
"USC00306774","PORT JERVIS, NY US","2014-04-05",,,"0.00",,,"41","35","36"
"USC00306774","PORT JERVIS, NY US","2014-04-06",,,"0.00",,,"47","27","28"
"USC00306774","PORT JERVIS, NY US","2014-04-07",,,"0.00",,,"59","27","29"
"USC00306774","PORT JERVIS, NY US","2014-04-08",,,"0.22",,,"51","29","43"
"USC00306774","PORT JERVIS, NY US","2014-04-09",,,"0.00",,,"62","31","31"
"USC00306774","PORT JERVIS, NY US","2014-04-10",,,"0.00",,,"55","25","25"
"USC00306774","PORT JERVIS, NY US","2014-04-11",,,"0.00",,,"65","25","48"
"USC00306774","PORT JERVIS, NY US","2014-04-12",,,"0.00",,,"69","42","45"
"USC00306774","PORT JERVIS, NY US","2014-04-13",,,"0.00",,,"69","42","45"
"USC00306774","PORT JERVIS, NY US","2014-04-14",,,"0.00",,,"80","45","53"
"USC00306774","PORT JERVIS, NY US","2014-04-15",,,"0.02",,,"77","53","61"
"USC00306774","PORT JERVIS, NY US","2014-04-16",,,"1.05",,,"65","26","27"
"USC00306774","PORT JERVIS, NY US","2014-04-17",,,"0.00",,,"43","24","28"
"USC00306774","PORT JERVIS, NY US","2014-04-18",,,"0.00",,,"54","28","30"
"USC00306774","PORT JERVIS, NY US","2014-04-19",,,"0.00",,,"52","30","34"
"USC00306774","PORT JERVIS, NY US","2014-04-20",,,"0.00",,,"62","34","37"
"USC00306774","PORT JERVIS, NY US","2014-04-21",,,"0.00",,,"65","29","30"
"USC00306774","PORT JERVIS, NY US","2014-04-22",,,"0.00",,,"74","30","42"
"USC00306774","PORT JERVIS, NY US","2014-04-23",,,"0.24",,,"70","42","44"
"USC00306774","PORT JERVIS, NY US","2014-04-24",,,"0.00",,,"54","33","34"
"USC00306774","PORT JERVIS, NY US","2014-04-25",,,"0.00",,,"58","30","35"
"USC00306774","PORT JERVIS, NY US","2014-04-26",,,"0.00",,,"68","35","43"
"USC00306774","PORT JERVIS, NY US","2014-04-27",,,"0.10",,,"57","43","45"
"USC00306774","PORT JERVIS, NY US","2014-04-28",,,"0.00",,,"62","31","32"
"USC00306774","PORT JERVIS, NY US","2014-04-29",,,"0.00",,,"65","32","47"
"USC00306774","PORT JERVIS, NY US","2014-04-30",,,"0.48",,,"47","39","39"
"USC00306774","PORT JERVIS, NY US","2014-05-01",,,"2.00",,,"50","39","49"
"USC00306774","PORT JERVIS, NY US","2014-05-02",,,"0.03",,,"76","45","46"
"USC00306774","PORT JERVIS, NY US","2014-05-03",,,"0.00",,,"64","37","43"
"USC00306774","PORT JERVIS, NY US","2014-05-04",,,"0.04",,,"65","41","43"
"USC00306774","PORT JERVIS, NY US","2014-05-05",,,"0.02",,,"62","43","47"
"USC00306774","PORT JERVIS, NY US","2014-05-06",,,"0.00",,,"65","41","45"
"USC00306774","PORT JERVIS, NY US","2014-05-07",,,"0.00",,,"63","34","35"
"USC00306774","PORT JERVIS, NY US","2014-05-08",,,"0.23",,,"72","35","50"
"USC00306774","PORT JERVIS, NY US","2014-05-09",,,"0.20",,,"61","49","54"
"USC00306774","PORT JERVIS, NY US","2014-05-10",,,"0.00",,,"64","50","61"
"USC00306774","PORT JERVIS, NY US","2014-05-11",,,"0.00",,,"82","48","48"
"USC00306774","PORT JERVIS, NY US","2014-05-12",,,"0.00",,,"78","45","55"
"USC00306774","PORT JERVIS, NY US","2014-05-13",,,"0.00",,,"82","55","59"
"USC00306774","PORT JERVIS, NY US","2014-05-14",,,"0.00",,,"76","49","52"
"USC00306774","PORT JERVIS, NY US","2014-05-15",,,"0.10",,,"78","52","60"
"USC00306774","PORT JERVIS, NY US","2014-05-16",,,"0.00",,,"73","60","67"
"USC00306774","PORT JERVIS, NY US","2014-05-17",,,"1.28",,,"68","47","48"
"USC00306774","PORT JERVIS, NY US","2014-05-18",,,"0.00",,,"66","38","42"
"USC00306774","PORT JERVIS, NY US","2014-05-19",,,"0.00",,,"67","39","44"
"USC00306774","PORT JERVIS, NY US","2014-05-20",,,"0.00",,,"68","41","46"
"USC00306774","PORT JERVIS, NY US","2014-05-21",,,"0.00",,,"76","41","59"
"USC00306774","PORT JERVIS, NY US","2014-05-22",,,"0.13",,,"70","57","59"
"USC00306774","PORT JERVIS, NY US","2014-05-23",,,"0.40",,,"78","54","55"
"USC00306774","PORT JERVIS, NY US","2014-05-24",,,"0.00",,,"78","54","54"
"USC00306774","PORT JERVIS, NY US","2014-05-25",,,"0.24",,,"79","48","56"
"USC00306774","PORT JERVIS, NY US","2014-05-26",,,"0.00",,,"79","50","54"
"USC00306774","PORT JERVIS, NY US","2014-05-27",,,"0.00",,,"85","54","60"
"USC00306774","PORT JERVIS, NY US","2014-05-28",,,"0.00",,,"86","60","64"
"USC00306774","PORT JERVIS, NY US","2014-05-29",,,"0.00",,,"68","46","50"
"USC00306774","PORT JERVIS, NY US","2014-05-30",,,"0.00",,,"70","48","52"
"USC00306774","PORT JERVIS, NY US","2014-05-31",,,"0.00",,,"77","47","50"
"USC00306774","PORT JERVIS, NY US","2014-06-01",,,"0.00",,,"72","44","46"
"USC00306774","PORT JERVIS, NY US","2014-06-02",,,"0.00",,,"80","46","52"
"USC00306774","PORT JERVIS, NY US","2014-06-03",,,"0.00",,,"84","50","58"
"USC00306774","PORT JERVIS, NY US","2014-06-04",,,"0.17",,,"85","58","59"
"USC00306774","PORT JERVIS, NY US","2014-06-05",,,"0.22",,,"79","58","59"
"USC00306774","PORT JERVIS, NY US","2014-06-06",,,"0.20",,,"75","52","55"
"USC00306774","PORT JERVIS, NY US","2014-06-07",,,"0.00",,,"72","49","51"
"USC00306774","PORT JERVIS, NY US","2014-06-08",,,"0.00",,,"81","51","54"
"USC00306774","PORT JERVIS, NY US","2014-06-09",,,"0.19",,,"86","54","61"
"USC00306774","PORT JERVIS, NY US","2014-06-10",,,"0.04",,,"65","61","63"
"USC00306774","PORT JERVIS, NY US","2014-06-11",,,"0.00",,,"72","63","63"
"USC00306774","PORT JERVIS, NY US","2014-06-12",,,"0.03",,,"64","57","58"
"USC00306774","PORT JERVIS, NY US","2014-06-13",,,"0.61",,,"66","57","66"
"USC00306774","PORT JERVIS, NY US","2014-06-14",,,"1.35",,,"79","60","61"
"USC00306774","PORT JERVIS, NY US","2014-06-15",,,"0.00",,,"66","50","55"
"USC00306774","PORT JERVIS, NY US","2014-06-16",,,"0.00",,,"77","50","54"
"USC00306774","PORT JERVIS, NY US","2014-06-17",,,"0.04",,,"85","54","64"
"USC00306774","PORT JERVIS, NY US","2014-06-18",,,"0.00",,,"90","64","75"
"USC00306774","PORT JERVIS, NY US","2014-06-19",,,"0.65",,,"85","63","64"
"USC00306774","PORT JERVIS, NY US","2014-06-20",,,"0.00",,,"81","49","52"
"USC00306774","PORT JERVIS, NY US","2014-06-21",,,"0.00",,,"67","47","50"
"USC00306774","PORT JERVIS, NY US","2014-06-22",,,"0.00",,,"78","47","52"
"USC00306774","PORT JERVIS, NY US","2014-06-23",,,"0.00",,,"80","52","55"
"USC00306774","PORT JERVIS, NY US","2014-06-24",,,"0.00",,,"82","55","59"
"USC00306774","PORT JERVIS, NY US","2014-06-25",,,"0.00",,,"83","59","66"
"USC00306774","PORT JERVIS, NY US","2014-06-26",,,"0.44",,,"86","66","67"
"USC00306774","PORT JERVIS, NY US","2014-06-27",,,"0.00",,,"82","62","63"
"USC00306774","PORT JERVIS, NY US","2014-06-28",,,"0.00",,,"82","54","55"
"USC00306774","PORT JERVIS, NY US","2014-06-29",,,"0.00",,,"86","55","60"
"USC00306774","PORT JERVIS, NY US","2014-06-30",,,"0.00",,,"86","60","65"
"USC00306774","PORT JERVIS, NY US","2014-07-01",,,"0.00",,,"85","63","73"
"USC00306774","PORT JERVIS, NY US","2014-07-02",,,"0.00",,,"89","70","72"
"USC00306774","PORT JERVIS, NY US","2014-07-03",,,"1.34",,,"93","69","69"
"USC00306774","PORT JERVIS, NY US","2014-07-04",,,"1.70",,,"89","63","63"
"USC00306774","PORT JERVIS, NY US","2014-07-05",,,"0.44",,,"80","52","54"
"USC00306774","PORT JERVIS, NY US","2014-07-06",,,"0.00",,,"80","54","62"
"USC00306774","PORT JERVIS, NY US","2014-07-07",,,"0.00",,,"83","54","74"
"USC00306774","PORT JERVIS, NY US","2014-07-08",,,"0.92",,,"88","65","67"
"USC00306774","PORT JERVIS, NY US","2014-07-09",,,"0.87",,,"88","65","67"
"USC00306774","PORT JERVIS, NY US","2014-07-10",,,"0.20",,,"84","61","63"
"USC00306774","PORT JERVIS, NY US","2014-07-11",,,"0.00",,,"79","60","61"
"USC00306774","PORT JERVIS, NY US","2014-07-12",,,"0.00",,,"83","58","59"
"USC00306774","PORT JERVIS, NY US","2014-07-13",,,"0.00",,,"85","59","70"
"USC00306774","PORT JERVIS, NY US","2014-07-14",,,"0.14",,,"84","67","68"
"USC00306774","PORT JERVIS, NY US","2014-07-15",,,"0.45",,,"80","68","70"
"USC00306774","PORT JERVIS, NY US","2014-07-16",,,"0.10",,,"82","63","64"
"USC00306774","PORT JERVIS, NY US","2014-07-17",,,"0.00",,,"78","55","55"
"USC00306774","PORT JERVIS, NY US","2014-07-18",,,"0.00",,,"77","52","55"
"USC00306774","PORT JERVIS, NY US","2014-07-19",,,"0.00",,,"80","55","58"
"USC00306774","PORT JERVIS, NY US","2014-07-20",,,"0.06",,,"79","58","62"
"USC00306774","PORT JERVIS, NY US","2014-07-21",,,"0.00",,,"80","57","57"
"USC00306774","PORT JERVIS, NY US","2014-07-22",,,"0.00",,,"85","57","63"
"USC00306774","PORT JERVIS, NY US","2014-07-23",,,"0.00",,,"87","63","71"
"USC00306774","PORT JERVIS, NY US","2014-07-24",,,"0.05",,,"88","64","64"
"USC00306774","PORT JERVIS, NY US","2014-07-25",,,"0.00",,,"78","51","54"
"USC00306774","PORT JERVIS, NY US","2014-07-26",,,"0.00",,,"80","54","57"
"USC00306774","PORT JERVIS, NY US","2014-07-27",,,"0.00",,,"80","57","64"
"USC00306774","PORT JERVIS, NY US","2014-07-28",,,"0.23",,,"86","64","65"
"USC00306774","PORT JERVIS, NY US","2014-07-29",,,"0.03",,,"79","55","56"
"USC00306774","PORT JERVIS, NY US","2014-07-30",,,"0.00",,,"71","52","54"
"USC00306774","PORT JERVIS, NY US","2014-07-31",,,"0.00",,,"77","53","58"
"USC00306774","PORT JERVIS, NY US","2014-08-02",,,"0.00",,,"82","61","66"
"USC00306774","PORT JERVIS, NY US","2014-08-03",,,"0.00",,,"82","63","65"
"USC00306774","PORT JERVIS, NY US","2014-08-04",,,"0.00",,,"81","63","64"
"USC00306774","PORT JERVIS, NY US","2014-08-05",,,"0.00",,,"83","60","61"
"USC00306774","PORT JERVIS, NY US","2014-08-06",,,"0.07",,,"86","61","62"
"USC00306774","PORT JERVIS, NY US","2014-08-07",,,"0.00",,,"80","53","55"
"USC00306774","PORT JERVIS, NY US","2014-08-08",,,"0.00",,,"78","51","58"
"USC00306774","PORT JERVIS, NY US","2014-08-09",,,"0.00",,,"78","53","55"
"USC00306774","PORT JERVIS, NY US","2014-08-10",,,"0.00",,,"83","53","54"
"USC00306774","PORT JERVIS, NY US","2014-08-11",,,"0.00",,,"83","54","59"
"USC00306774","PORT JERVIS, NY US","2014-08-12",,,"0.00",,,"86","59","65"
"USC00306774","PORT JERVIS, NY US","2014-08-13",,,"0.26",,,"76","65","66"
"USC00306774","PORT JERVIS, NY US","2014-08-14",,,"0.07",,,"79","53","54"
"USC00306774","PORT JERVIS, NY US","2014-08-15",,,"0.23",,,"75","50","51"
"USC00306774","PORT JERVIS, NY US","2014-08-16",,,"0.00",,,"66","48","50"
"USC00306774","PORT JERVIS, NY US","2014-08-17",,,"0.01",,,"75","50","58"
"USC00306774","PORT JERVIS, NY US","2014-08-18",,,"0.00",,,"77","51","54"
"USC00306774","PORT JERVIS, NY US","2014-08-19",,,"0.00",,,"76","48","49"
"USC00306774","PORT JERVIS, NY US","2014-08-20",,,"0.00",,,"84","49","61"
"USC00306774","PORT JERVIS, NY US","2014-08-21",,,"0.04",,,"86","61","63"
"USC00306774","PORT JERVIS, NY US","2014-08-22",,,"1.88",,,"81","62","64"
"USC00306774","PORT JERVIS, NY US","2014-08-23",,,"0.00",,,"69","62","64"
"USC00306774","PORT JERVIS, NY US","2014-08-24",,,"0.00",,,"70","55","56"
"USC00306774","PORT JERVIS, NY US","2014-08-25",,,"0.00",,,"84","55","59"
"USC00306774","PORT JERVIS, NY US","2014-08-26",,,"0.00",,,"84","55","59"
"USC00306774","PORT JERVIS, NY US","2014-08-27",,,"0.00",,,"87","58","60"
"USC00306774","PORT JERVIS, NY US","2014-08-28",,,"0.00",,,"89","58","59"
"USC00306774","PORT JERVIS, NY US","2014-08-29",,,"0.00",,,"74","48","53"
"USC00306774","PORT JERVIS, NY US","2014-08-30",,,"0.00",,,"77","51","51"
"USC00306774","PORT JERVIS, NY US","2014-08-31",,,"0.00",,,"80","51","57"
"USC00306774","PORT JERVIS, NY US","2014-09-01",,,"0.18",,,"83","57","67"
"USC00306774","PORT JERVIS, NY US","2014-09-02",,,"0.23",,,"84","66","68"
"USC00306774","PORT JERVIS, NY US","2014-09-03",,,"0.00",,,"88","61","61"
"USC00306774","PORT JERVIS, NY US","2014-09-04",,,"0.00",,,"81","54","55"
"USC00306774","PORT JERVIS, NY US","2014-09-05",,,"0.00",,,"85","55","62"
"USC00306774","PORT JERVIS, NY US","2014-09-06",,,"0.00",,,"83","62","70"
"USC00306774","PORT JERVIS, NY US","2014-09-07",,,"1.00",,,"88","58","58"
"USC00306774","PORT JERVIS, NY US","2014-09-08",,,"0.00",,,"75","48","48"
"USC00306774","PORT JERVIS, NY US","2014-09-09",,,"0.00",,,"76","47","56"
"USC00306774","PORT JERVIS, NY US","2014-09-10",,,"0.00",,,"72","55","55"
"USC00306774","PORT JERVIS, NY US","2014-09-11",,,"0.02",,,"76","55","65"
"USC00306774","PORT JERVIS, NY US","2014-09-12",,,"0.00",,,"78","58","58"
"USC00306774","PORT JERVIS, NY US","2014-09-13",,,"0.00",,,"70","49","52"
"USC00306774","PORT JERVIS, NY US","2014-09-14",,,"0.30",,,"60","43","57"
"USC00306774","PORT JERVIS, NY US","2014-09-15",,,"0.00",,,"66","43","44"
"USC00306774","PORT JERVIS, NY US","2014-09-16",,,"0.08",,,"67","44","52"
"USC00306774","PORT JERVIS, NY US","2014-09-17",,,"0.00",,,"66","45","46"
"USC00306774","PORT JERVIS, NY US","2014-09-18",,,"0.00",,,"67","45","46"
"USC00306774","PORT JERVIS, NY US","2014-09-19",,,"0.00",,,"72","46","48"
"USC00306774","PORT JERVIS, NY US","2014-09-20",,,"0.00",,,"72","46","49"
"USC00306774","PORT JERVIS, NY US","2014-09-21",,,"0.00",,,"74","49","59"
"USC00306774","PORT JERVIS, NY US","2014-09-22",,,"0.13",,,"80","52","52"
"USC00306774","PORT JERVIS, NY US","2014-09-23",,,"0.00",,,"62","40","40"
"USC00306774","PORT JERVIS, NY US","2014-09-24",,,"0.00",,,"69","40","45"
"USC00306774","PORT JERVIS, NY US","2014-09-25",,,"0.00",,,"71","45","57"
"USC00306774","PORT JERVIS, NY US","2014-09-26",,,"0.00",,,"63","45","45"
"USC00306774","PORT JERVIS, NY US","2014-09-27",,,"0.00",,,"76","45","48"
"USC00306774","PORT JERVIS, NY US","2014-09-28",,,"0.00",,,"81","48","50"
"USC00306774","PORT JERVIS, NY US","2014-09-29",,,"0.00",,,"81","50","57"
"USC00306774","PORT JERVIS, NY US","2014-09-30",,,"0.00",,,"76","54","57"
"USC00306774","PORT JERVIS, NY US","2014-10-01",,,"0.00",,,"77","56","57"
"USC00306774","PORT JERVIS, NY US","2014-10-02",,,"0.02",,,"65","56","57"
"USC00306774","PORT JERVIS, NY US","2014-10-03",,,"0.00",,,"67","52","56"
"USC00306774","PORT JERVIS, NY US","2014-10-04",,,"0.24",,,"73","56","58"
"USC00306774","PORT JERVIS, NY US","2014-10-05",,,"0.22",,,"62","34","34"
"USC00306774","PORT JERVIS, NY US","2014-10-06",,,"0.00",,,"58","34","36"
"USC00306774","PORT JERVIS, NY US","2014-10-07",,,"0.02",,,"69","36","54"
"USC00306774","PORT JERVIS, NY US","2014-10-08",,,"0.06",,,"69","53","56"
"USC00306774","PORT JERVIS, NY US","2014-10-09",,,"0.00",,,"69","39","39"
"USC00306774","PORT JERVIS, NY US","2014-10-10",,,"0.00",,,"66","37","39"
"USC00306774","PORT JERVIS, NY US","2014-10-11",,,"0.12",,,"61","38","45"
"USC00306774","PORT JERVIS, NY US","2014-10-12",,,"0.11",,,"56","34","34"
"USC00306774","PORT JERVIS, NY US","2014-10-13",,,"0.00",,,"61","33","44"
"USC00306774","PORT JERVIS, NY US","2014-10-14",,,"0.02",,,"60","44","57"
"USC00306774","PORT JERVIS, NY US","2014-10-15",,,"0.00",,,"75","57","69"
"USC00306774","PORT JERVIS, NY US","2014-10-16",,,"1.51",,,"79","65","65"
"USC00306774","PORT JERVIS, NY US","2014-10-17",,,"0.06",,,"71","52","53"
"USC00306774","PORT JERVIS, NY US","2014-10-18",,,"0.00",,,"70","52","52"
"USC00306774","PORT JERVIS, NY US","2014-10-19",,,"0.00",,,"66","46","46"
"USC00306774","PORT JERVIS, NY US","2014-10-20",,,"0.00",,,"47","30","30"
"USC00306774","PORT JERVIS, NY US","2014-10-21",,,"0.11",,,"58","30","47"
"USC00306774","PORT JERVIS, NY US","2014-10-22",,,"0.17",,,"55","47","51"
"USC00306774","PORT JERVIS, NY US","2014-10-23",,,"0.45",,,"55","48","48"
"USC00306774","PORT JERVIS, NY US","2014-10-24",,,"0.15",,,"52","48","48"
"USC00306774","PORT JERVIS, NY US","2014-10-25",,,"0.00",,,"65","40","42"
"USC00306774","PORT JERVIS, NY US","2014-10-26",,,"0.00",,,"65","40","40"
"USC00306774","PORT JERVIS, NY US","2014-10-27",,,"0.00",,,"57","39","43"
"USC00306774","PORT JERVIS, NY US","2014-10-28",,,"0.00",,,"61","39","40"
"USC00306774","PORT JERVIS, NY US","2014-10-29",,,"0.00",,,"73","40","52"
"USC00306774","PORT JERVIS, NY US","2014-10-30",,,"0.10",,,"63","42","42"
"USC00306774","PORT JERVIS, NY US","2014-10-31",,,"0.00",,,"51","29","29"
"USC00306774","PORT JERVIS, NY US","2014-11-01",,,"0.00","0.0","0.0","51","29","44"
"USC00306774","PORT JERVIS, NY US","2014-11-02",,,"0.00","0.0","0.0","47","38","47"
"USC00306774","PORT JERVIS, NY US","2014-11-03",,,"0.00","0.0","0.0","47","31","37"
"USC00306774","PORT JERVIS, NY US","2014-11-04",,,"0.00","0.0","0.0","60","31","42"
"USC00306774","PORT JERVIS, NY US","2014-11-05",,,"0.00","0.0","0.0","69","42","48"
"USC00306774","PORT JERVIS, NY US","2014-11-06",,,"0.03","0.0","0.0","60","40","41"
"USC00306774","PORT JERVIS, NY US","2014-11-07",,,"0.08","0.0","0.0","45","41","42"
"USC00306774","PORT JERVIS, NY US","2014-11-08",,,"0.00","0.0","0.0","47","30","32"
"USC00306774","PORT JERVIS, NY US","2014-11-09",,,"0.00","0.0","0.0","46","32","40"
"USC00306774","PORT JERVIS, NY US","2014-11-10",,,"0.00","0.0","0.0","52","28","30"
"USC00306774","PORT JERVIS, NY US","2014-11-11",,,"0.00","0.0","0.0","60","28","40"
"USC00306774","PORT JERVIS, NY US","2014-11-12",,,"0.00","0.0","0.0","60","40","44"
"USC00306774","PORT JERVIS, NY US","2014-11-13",,,"0.00","0.0","0.0","54","27","28"
"USC00306774","PORT JERVIS, NY US","2014-11-14",,,"0.11","0.0","0.0","42","28","28"
"USC00306774","PORT JERVIS, NY US","2014-11-15",,,"0.00","0.0","0.0","38","21","21"
"USC00306774","PORT JERVIS, NY US","2014-11-16",,,"0.00","0.0","0.0","37","19","23"
"USC00306774","PORT JERVIS, NY US","2014-11-17",,,"0.29","0.0","0.0","39","23","34"
"USC00306774","PORT JERVIS, NY US","2014-11-18",,,"0.22","0.0","0.0","42","23","23"
"USC00306774","PORT JERVIS, NY US","2014-11-19",,,"0.00","0.0","0.0","27","14","15"
"USC00306774","PORT JERVIS, NY US","2014-11-20",,,"0.00","0.0","0.0","31","14","29"
"USC00306774","PORT JERVIS, NY US","2014-11-21",,,"0.00","0.0","0.0","41","19","22"
"USC00306774","PORT JERVIS, NY US","2014-11-22",,,"0.00","0.0","0.0","31","11","12"
"USC00306774","PORT JERVIS, NY US","2014-11-23",,,"0.00","0.0","0.0","40","12","34"
"USC00306774","PORT JERVIS, NY US","2014-11-24",,,"0.67","0.0","0.0","58","33","56"
"USC00306774","PORT JERVIS, NY US","2014-11-25",,,"0.00","0.0","0.0","69","47","51"
"USC00306774","PORT JERVIS, NY US","2014-11-26",,,"0.00","0.0","0.0","51","33","36"
"USC00306774","PORT JERVIS, NY US","2014-11-27",,,"1.22","6.0","0.0","36","30","31"
"USC00306774","PORT JERVIS, NY US","2014-11-28",,,"0.00","0.0","0.0","33","22","25"
"USC00306774","PORT JERVIS, NY US","2014-11-29",,,"0.00","0.0","0.0","30","11","11"
"USC00306774","PORT JERVIS, NY US","2014-11-30",,,"0.00","0.0","0.0","29","11","28"
"USC00306774","PORT JERVIS, NY US","2014-12-01",,,"0.00","0.0","0.0","36","28","32"
"USC00306774","PORT JERVIS, NY US","2014-12-02",,,"0.00","0.0","0.0","49","27","27"
"USC00306774","PORT JERVIS, NY US","2014-12-03",,,"0.30","0.0","0.0","33","27","32"
"USC00306774","PORT JERVIS, NY US","2014-12-04",,,"0.00","0.0","0.0","41","27","28"
"USC00306774","PORT JERVIS, NY US","2014-12-05",,,"0.00","0.0","0.0","38","20","25"
"USC00306774","PORT JERVIS, NY US","2014-12-06",,,"0.43","0.0","0.0","33","25","33"
"USC00306774","PORT JERVIS, NY US","2014-12-07",,,"0.55","0.0","0.0","38","31","31"
"USC00306774","PORT JERVIS, NY US","2014-12-08",,,"0.00","0.0","0.0","40","16","16"
"USC00306774","PORT JERVIS, NY US","2014-12-09",,,"0.20","0.0","0.0","33","16","32"
"USC00306774","PORT JERVIS, NY US","2014-12-10",,,"0.77","0.0","0.0","38","32","35"
"USC00306774","PORT JERVIS, NY US","2014-12-11",,,"0.04","0.0","0.0","38","27","28"
"USC00306774","PORT JERVIS, NY US","2014-12-12",,,"0.00","0.0","0.0","32","27","27"
