"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00309047","WAVERLY, NY US","2010-11-20",,,"0.00","0.0","0.0","43","28","37"
"USC00309047","WAVERLY, NY US","2010-11-21",,,"0.00","0.0","0.0","54","26","27"
"USC00309047","WAVERLY, NY US","2010-11-22",,,"0.00","0.0","0.0","47","27","47"
"USC00309047","WAVERLY, NY US","2010-11-23",,,"0.00","0.0","0.0","56","47","53"
"USC00309047","WAVERLY, NY US","2010-11-24",,,"0.00","0.0","0.0","65","36","36"
"USC00309047","WAVERLY, NY US","2010-11-25",,,"0.00","0.0","0.0","42","30","31"
"USC00309047","WAVERLY, NY US","2010-11-26",,,"0.54","0.0","0.0","42","31","42"
"USC00309047","WAVERLY, NY US","2010-11-27",,,"0.00","0.0","0.0","43","29","30"
"USC00309047","WAVERLY, NY US","2010-11-28",,,"0.00","0.0","0.0","37","30","31"
"USC00309047","WAVERLY, NY US","2010-11-29",,,"0.00","0.0","0.0","40","21","21"
"USC00309047","WAVERLY, NY US","2010-11-30",,,"0.00","0.0","0.0","47","21","47"
"USC00309047","WAVERLY, NY US","2010-12-01",,,"0.67","0.0","0.0","60","46","59"
"USC00309047","WAVERLY, NY US","2010-12-02",,,"1.05","0.0","0.0","59","26","27"
"USC00309047","WAVERLY, NY US","2010-12-03",,,"0.00","0.0","0.0","33","26","27"
"USC00309047","WAVERLY, NY US","2010-12-04",,,"0.00","0.0","0.0","37","24","27"
"USC00309047","WAVERLY, NY US","2010-12-05",,,"0.00","0.0","0.0","34","23","23"
"USC00309047","WAVERLY, NY US","2010-12-06",,,"0.00","0.0","0.0","30","22","27"
"USC00309047","WAVERLY, NY US","2010-12-07",,,"0.00","0.0","0.0","29","25","25"
"USC00309047","WAVERLY, NY US","2010-12-08",,,"0.00","0.0","0.0","31","23","23"
"USC00309047","WAVERLY, NY US","2010-12-09",,,"0.00","0.0","0.0","28","15","15"
"USC00309047","WAVERLY, NY US","2010-12-10",,,"0.00","0.0","0.0","25","9","13"
"USC00309047","WAVERLY, NY US","2010-12-11",,,"0.00","0.0","0.0","31","9","20"
"USC00309047","WAVERLY, NY US","2010-12-12",,,"0.03","0.0","0.0","41","19","39"
"USC00309047","WAVERLY, NY US","2010-12-13",,,"0.22","0.0","0.0","49","30","31"
"USC00309047","WAVERLY, NY US","2010-12-14",,,"0.00","0.0","0.0","31","11","11"
"USC00309047","WAVERLY, NY US","2010-12-15",,,"0.00","0.0","0.0","19","11","17"
"USC00309047","WAVERLY, NY US","2010-12-16",,,"0.00","0.0","0.0","24","11","21"
"USC00309047","WAVERLY, NY US","2010-12-17",,,"0.00",,"0.0","29","12","20"
"USC00309047","WAVERLY, NY US","2010-12-18",,,"0.00","0.0","0.0","34","20","26"
"USC00309047","WAVERLY, NY US","2010-12-19",,,"0.00","0.0","0.0","34","10","10"
"USC00309047","WAVERLY, NY US","2010-12-20",,,"0.00","0.0","0.0","32","9","24"
"USC00309047","WAVERLY, NY US","2010-12-21",,,"0.00","0.0","0.0","31","24","25"
"USC00309047","WAVERLY, NY US","2010-12-22",,,"0.00","0.0","0.0","31","21","26"
"USC00309047","WAVERLY, NY US","2010-12-23",,,"0.00","0.0","0.0","31","24","24"
"USC00309047","WAVERLY, NY US","2010-12-24",,,"0.00","0.0","0.0","27","24","24"
"USC00309047","WAVERLY, NY US","2010-12-25",,,"0.00","0.0","0.0","28","23","23"
"USC00309047","WAVERLY, NY US","2010-12-26",,,"0.01","1.5","1.0","28","18","18"
"USC00309047","WAVERLY, NY US","2010-12-27",,,"0.01","1.0","1.0","20","16","16"
"USC00309047","WAVERLY, NY US","2010-12-28",,,"0.00","0.0","1.0","29","15","25"
"USC00309047","WAVERLY, NY US","2010-12-29",,,"0.00","0.0","0.0","36","23","30"
"USC00309047","WAVERLY, NY US","2010-12-30",,,"0.00","0.0","0.0","36","12","13"
"USC00309047","WAVERLY, NY US","2010-12-31",,,"0.00","0.0","0.0","40","13","28"
"USC00309047","WAVERLY, NY US","2011-01-01",,,"0.00",,,"49","27","29"
"USC00309047","WAVERLY, NY US","2011-01-02",,,"0.13",,,"51","29","38"
"USC00309047","WAVERLY, NY US","2011-01-03",,,"0.00","0.0","0.0","42","23","23"
"USC00309047","WAVERLY, NY US","2011-01-04",,,"0.00",,,"31","18","23"
"USC00309047","WAVERLY, NY US","2011-01-05",,,"0.00",,,"41","23","27"
"USC00309047","WAVERLY, NY US","2011-01-06",,,"0.00",,,"33","11","13"
"USC00309047","WAVERLY, NY US","2011-01-07",,,"0.04","1.0","1.0","28","13","25"
"USC00309047","WAVERLY, NY US","2011-01-08",,,"0.04","1.2","2.0","28","14","15"
"USC00309047","WAVERLY, NY US","2011-01-09",,,"0.03","0.0","2.0","24","14","21"
"USC00309047","WAVERLY, NY US","2011-01-10",,,"0.00","0.0","2.0","26","19","20"
"USC00309047","WAVERLY, NY US","2011-01-11",,,"0.00",,"1.0","30","19","23"
"USC00309047","WAVERLY, NY US","2011-01-12",,,"0.26","3.5","4.0","27","22","23"
"USC00309047","WAVERLY, NY US","2011-01-13",,,"0.00","0.5","4.0","24","15","15"
"USC00309047","WAVERLY, NY US","2011-01-14",,,"0.00","0.0","4.0","20","9","12"
"USC00309047","WAVERLY, NY US","2011-01-15",,,"0.00","0.0","4.0","26","9","9"
"USC00309047","WAVERLY, NY US","2011-01-16",,,"0.00","0.0","3.0","31","9","22"
"USC00309047","WAVERLY, NY US","2011-01-17",,,"0.00","0.0","2.0","27","7","7"
"USC00309047","WAVERLY, NY US","2011-01-18",,,"0.12","1.0","3.0","27","5","26"
"USC00309047","WAVERLY, NY US","2011-01-19",,,"0.06","0.0","2.0","33","26","32"
"USC00309047","WAVERLY, NY US","2011-01-20",,,"0.00","0.0","1.0","34","16","16"
"USC00309047","WAVERLY, NY US","2011-01-21",,,"0.24","3.0","4.0","27","12","12"
"USC00309047","WAVERLY, NY US","2011-01-22",,,"0.00","0.0","4.0","24","-4","-3"
"USC00309047","WAVERLY, NY US","2011-01-23",,,"0.00","0.0","4.0","22","-4","7"
"USC00309047","WAVERLY, NY US","2011-01-24",,,"0.00","0.0","4.0","16","-12","-11"
"USC00309047","WAVERLY, NY US","2011-01-25",,,"0.00","0.0","4.0","22","-13","22"
"USC00309047","WAVERLY, NY US","2011-01-26",,,"0.00","0.0","3.0","31","22","26"
"USC00309047","WAVERLY, NY US","2011-01-27",,,"0.00","0.0","2.0","37","26","27"
"USC00309047","WAVERLY, NY US","2011-01-28",,,"0.02","0.5","2.0","34","24","24"
"USC00309047","WAVERLY, NY US","2011-01-29",,,"0.00","0.0","2.0","32","23","24"
"USC00309047","WAVERLY, NY US","2011-01-30",,,"0.00","0.0","2.0","31","24","26"
"USC00309047","WAVERLY, NY US","2011-01-31",,,"0.00","0.0","2.0","32","5","6"
"USC00309047","WAVERLY, NY US","2011-02-01",,,"0.17","1.0","2.0","25","4","20"
"USC00309047","WAVERLY, NY US","2011-02-02",,,"0.58","4.0","6.0","33","20","33"
"USC00309047","WAVERLY, NY US","2011-02-03",,,"0.02","1.0","6.0","42","17","17"
"USC00309047","WAVERLY, NY US","2011-02-04",,,"0.00","0.0","6.0","29","0","0"
"USC00309047","WAVERLY, NY US","2011-02-05",,,"0.00","0.0","6.0","35","-1","24"
"USC00309047","WAVERLY, NY US","2011-02-06",,,"0.42","0.0","4.0","38","24","30"
"USC00309047","WAVERLY, NY US","2011-02-07",,,"0.00","0.0","3.0","40","27","31"
"USC00309047","WAVERLY, NY US","2011-02-08",,,"0.30","1.0","3.0","41","25","25"
"USC00309047","WAVERLY, NY US","2011-02-09",,,"0.00","0.0","3.0","25","1","5"
"USC00309047","WAVERLY, NY US","2011-02-10",,,"0.00","0.0","3.0","28","1","6"
"USC00309047","WAVERLY, NY US","2011-02-11",,,"0.00","0.0","3.0","22","-7","-7"
"USC00309047","WAVERLY, NY US","2011-02-12",,,"0.00","0.0","3.0","28","-8","25"
"USC00309047","WAVERLY, NY US","2011-02-13",,,"0.01","0.1","3.0","34","10","16"
"USC00309047","WAVERLY, NY US","2011-02-14",,,"0.00","0.0","3.0","48","16","44"
"USC00309047","WAVERLY, NY US","2011-02-15",,,"0.00","0.0","2.0","51","16","16"
"USC00309047","WAVERLY, NY US","2011-02-16",,,"0.00","0.0","2.0","30","15","16"
"USC00309047","WAVERLY, NY US","2011-02-17",,,"0.00","0.0","2.0","45","16","28"
"USC00309047","WAVERLY, NY US","2011-02-18",,,"0.00","0.0","1.0","60","28","38"
"USC00309047","WAVERLY, NY US","2011-02-19",,,"0.00","0.0","0.0","64","33","33"
"USC00309047","WAVERLY, NY US","2011-02-20",,,"0.04","1.0","1.0","33","17","17"
"USC00309047","WAVERLY, NY US","2011-02-21",,,"0.55","6.0","7.0","34","17","20"
"USC00309047","WAVERLY, NY US","2011-02-22",,,"0.00","0.0","7.0","23","4","4"
"USC00309047","WAVERLY, NY US","2011-02-23",,,"0.00","0.0","7.0","27","-3","-3"
"USC00309047","WAVERLY, NY US","2011-02-24",,,"0.00","0.0","6.0","37","-3","10"
"USC00309047","WAVERLY, NY US","2011-02-25",,,"0.49","3.0","8.0","39","10","32"
"USC00309047","WAVERLY, NY US","2011-02-26",,,"0.45","2.0","9.0","33","8","9"
"USC00309047","WAVERLY, NY US","2011-02-27",,,"0.11","1.0","9.0","31","8","28"
"USC00309047","WAVERLY, NY US","2011-02-28",,,"0.34","0.0","5.0","44","28","39"
"USC00309047","WAVERLY, NY US","2011-03-01",,,"0.38","0.0","2.0","51","27","27"
"USC00309047","WAVERLY, NY US","2011-03-02",,,"0.00","0.0","2.0","38","22","24"
"USC00309047","WAVERLY, NY US","2011-03-03",,,"0.00",,,"42","10","10"
"USC00309047","WAVERLY, NY US","2011-03-04",,,"0.00",,,"29","10","24"
"USC00309047","WAVERLY, NY US","2011-03-05",,,"0.00",,,"41","24","41"
"USC00309047","WAVERLY, NY US","2011-03-06",,,"0.07",,,"53","41","49"
"USC00309047","WAVERLY, NY US","2011-03-07",,,"1.40","12.0","12.0","49","21","22"
"USC00309047","WAVERLY, NY US","2011-03-08",,,"0.00",,"12.0","35","11","12"
"USC00309047","WAVERLY, NY US","2011-03-09",,,"0.00",,"11.0","40","12","24"
"USC00309047","WAVERLY, NY US","2011-03-10",,,"0.05",,"8.0","40","24","39"
"USC00309047","WAVERLY, NY US","2011-03-11",,,"0.95",,,"48","37","37"
"USC00309047","WAVERLY, NY US","2011-03-12",,,"0.00",,,"40","32","35"
"USC00309047","WAVERLY, NY US","2011-03-13",,,"0.00",,,"49","35","37"
"USC00309047","WAVERLY, NY US","2011-03-14",,,"0.00",,,"41","32","32"
"USC00309047","WAVERLY, NY US","2011-03-15",,,"0.00",,,"36","21","21"
"USC00309047","WAVERLY, NY US","2011-03-16",,,"0.00",,,"49","21","39"
"USC00309047","WAVERLY, NY US","2011-03-17",,,"0.00",,,"53","27","27"
"USC00309047","WAVERLY, NY US","2011-03-18",,,"0.00",,,"62","27","52"
"USC00309047","WAVERLY, NY US","2011-03-19",,,"0.00",,,"66","37","38"
"USC00309047","WAVERLY, NY US","2011-03-20",,,"0.00",,,"39","20","20"
"USC00309047","WAVERLY, NY US","2011-03-21",,,"0.40",,,"49","20","36"
"USC00309047","WAVERLY, NY US","2011-03-22",,,"0.22",,,"53","35","37"
"USC00309047","WAVERLY, NY US","2011-03-23",,,"0.33","3.0","3.0","41","30","30"
"USC00309047","WAVERLY, NY US","2011-03-24",,,"0.41",,"2.0","33","26","26"
"USC00309047","WAVERLY, NY US","2011-03-25",,,"0.00",,"1.0","36","15","19"
"USC00309047","WAVERLY, NY US","2011-03-26",,,"0.00",,"1.0","32","15","16"
"USC00309047","WAVERLY, NY US","2011-03-27",,,"0.00",,,"33","14","14"
"USC00309047","WAVERLY, NY US","2011-03-28",,,"0.00",,"0.0","35","14","17"
"USC00309047","WAVERLY, NY US","2011-03-29",,,"0.00",,"0.0","39","17","23"
"USC00309047","WAVERLY, NY US","2011-03-30",,,"0.00",,,"44","21","22"
"USC00309047","WAVERLY, NY US","2011-03-31",,,"0.00",,,"51","22","35"
"USC00309047","WAVERLY, NY US","2011-04-01",,,"0.00",,,"41","33","34"
"USC00309047","WAVERLY, NY US","2011-04-02",,,"0.00",,,"43","30","30"
"USC00309047","WAVERLY, NY US","2011-04-03",,,"0.00",,,"51","29","36"
"USC00309047","WAVERLY, NY US","2011-04-04",,,"0.16",,,"53","36","44"
"USC00309047","WAVERLY, NY US","2011-04-05",,,"0.49",,,"63","43","43"
"USC00309047","WAVERLY, NY US","2011-04-06",,,"0.24",,,"43","26","35"
"USC00309047","WAVERLY, NY US","2011-04-07",,,"0.32",,,"45","35","35"
"USC00309047","WAVERLY, NY US","2011-04-08",,,"0.00",,,"53","30","31"
"USC00309047","WAVERLY, NY US","2011-04-09",,,"0.00",,,"49","31","41"
"USC00309047","WAVERLY, NY US","2011-04-10",,,"0.00",,,"54","40","46"
"USC00309047","WAVERLY, NY US","2011-04-11",,,"0.00",,,"61","46","55"
"USC00309047","WAVERLY, NY US","2011-04-12",,,"0.00",,,"79","46","46"
"USC00309047","WAVERLY, NY US","2011-04-13",,,"0.50",,,"59","44","45"
"USC00309047","WAVERLY, NY US","2011-04-14",,,"0.25",,,"49","42","42"
"USC00309047","WAVERLY, NY US","2011-04-15",,,"0.00",,,"65","30","30"
"USC00309047","WAVERLY, NY US","2011-04-16",,,"0.00",,,"58","30","41"
"USC00309047","WAVERLY, NY US","2011-04-17",,,"1.65",,,"48","40","41"
"USC00309047","WAVERLY, NY US","2011-04-18",,,"0.00",,,"56","31","32"
"USC00309047","WAVERLY, NY US","2011-04-19",,,"0.17",,,"52","32","37"
"USC00309047","WAVERLY, NY US","2011-04-20",,,"0.00",,,"50","36","50"
"USC00309047","WAVERLY, NY US","2011-04-21",,,"0.00",,,"73","37","39"
"USC00309047","WAVERLY, NY US","2011-04-22",,,"0.00",,,"49","28","30"
"USC00309047","WAVERLY, NY US","2011-04-23",,,"0.56",,,"48","30","42"
"USC00309047","WAVERLY, NY US","2011-04-24",,,"0.04",,,"60","42","50"
"USC00309047","WAVERLY, NY US","2011-04-25",,,"0.16",,,"56","49","50"
"USC00309047","WAVERLY, NY US","2011-04-26",,,"1.00",,,"65","50","54"
"USC00309047","WAVERLY, NY US","2011-04-27",,,"1.29",,,"83","54","56"
"USC00309047","WAVERLY, NY US","2011-04-28",,,"1.05",,,"79","55","65"
"USC00309047","WAVERLY, NY US","2011-04-29",,,"0.00",,,"74","43","48"
"USC00309047","WAVERLY, NY US","2011-04-30",,,"0.05",,,"54","43","43"
"USC00309047","WAVERLY, NY US","2011-05-01",,,"0.00",,,"66","38","42"
"USC00309047","WAVERLY, NY US","2011-05-02",,,"0.00",,,"67","42","55"
"USC00309047","WAVERLY, NY US","2011-05-03",,,"0.00",,,"67","51","51"
"USC00309047","WAVERLY, NY US","2011-05-04",,,"0.99",,,"58","42","42"
"USC00309047","WAVERLY, NY US","2011-05-05",,,"0.00",,,"49","37","43"
"USC00309047","WAVERLY, NY US","2011-05-06",,,"0.00",,,"60","34","35"
"USC00309047","WAVERLY, NY US","2011-05-07",,,"0.00",,,"66","35","44"
"USC00309047","WAVERLY, NY US","2011-05-08",,,"0.00",,,"64","42","42"
"USC00309047","WAVERLY, NY US","2011-05-09",,,"0.00",,,"68","42","42"
"USC00309047","WAVERLY, NY US","2011-05-10",,,"0.00",,,"65","38","39"
"USC00309047","WAVERLY, NY US","2011-05-11",,,"0.00",,,"60","39","44"
"USC00309047","WAVERLY, NY US","2011-05-12",,,"0.00",,,"78","39","46"
"USC00309047","WAVERLY, NY US","2011-05-13",,,"0.00",,,"81","46","64"
"USC00309047","WAVERLY, NY US","2011-05-14",,,"0.00",,,"70","61","62"
"USC00309047","WAVERLY, NY US","2011-05-15",,,"0.12",,,"66","59","59"
"USC00309047","WAVERLY, NY US","2011-05-16",,,"0.95",,,"63","48","48"
"USC00309047","WAVERLY, NY US","2011-05-17",,,"0.13",,,"57","47","48"
"USC00309047","WAVERLY, NY US","2011-05-18",,,"0.15",,,"62","48","58"
"USC00309047","WAVERLY, NY US","2011-05-19",,,"0.00",,,"72","57","58"
"USC00309047","WAVERLY, NY US","2011-05-20",,,"0.30",,,"68","55","55"
"USC00309047","WAVERLY, NY US","2011-05-21",,,"0.00",,,"73","52","56"
"USC00309047","WAVERLY, NY US","2011-05-22",,,"0.00",,,"80","56","58"
"USC00309047","WAVERLY, NY US","2011-05-23",,,"0.00",,,"76","58","62"
"USC00309047","WAVERLY, NY US","2011-05-24",,,"0.18",,,"72","61","61"
"USC00309047","WAVERLY, NY US","2011-05-25",,,"0.00",,,"79","51","53"
"USC00309047","WAVERLY, NY US","2011-05-26",,,"0.27",,,"80","53","61"
"USC00309047","WAVERLY, NY US","2011-05-27",,,"0.80",,,"86","61","63"
"USC00309047","WAVERLY, NY US","2011-05-28",,,"0.65",,,"79","62","63"
"USC00309047","WAVERLY, NY US","2011-05-29",,,"0.00",,,"79","63","66"
"USC00309047","WAVERLY, NY US","2011-05-30",,,"0.78",,,"85","65","67"
"USC00309047","WAVERLY, NY US","2011-05-31",,,"0.00",,,"87","66","67"
"USC00309047","WAVERLY, NY US","2011-06-01",,,"0.00",,,"92","67","69"
"USC00309047","WAVERLY, NY US","2011-06-02",,,"0.00",,,"89","57","60"
"USC00309047","WAVERLY, NY US","2011-06-03",,,"0.00",,,"68","43","46"
"USC00309047","WAVERLY, NY US","2011-06-04",,,"0.00",,,"71","46","50"
"USC00309047","WAVERLY, NY US","2011-06-05",,,"0.00",,,"66","50","59"
"USC00309047","WAVERLY, NY US","2011-06-06",,,"0.00",,,"80","52","54"
"USC00309047","WAVERLY, NY US","2011-06-07",,,"0.00",,,"82","53","56"
"USC00309047","WAVERLY, NY US","2011-06-08",,,"0.00",,,"85","56","65"
"USC00309047","WAVERLY, NY US","2011-06-09",,,"0.00",,,"95","65","69"
"USC00309047","WAVERLY, NY US","2011-06-10",,,"0.00",,,"93","64","65"
"USC00309047","WAVERLY, NY US","2011-06-11",,,"0.00",,,"78","63","64"
"USC00309047","WAVERLY, NY US","2011-06-12",,,"0.67",,,"81","63","64"
"USC00309047","WAVERLY, NY US","2011-06-13",,,"0.00",,,"79","51","53"
"USC00309047","WAVERLY, NY US","2011-06-14",,,"0.28",,,"73","53","55"
"USC00309047","WAVERLY, NY US","2011-06-15",,,"0.00",,,"64","45","47"
"USC00309047","WAVERLY, NY US","2011-06-16",,,"0.00",,,"82","47","54"
"USC00309047","WAVERLY, NY US","2011-06-17",,,"0.10",,,"76","54","61"
"USC00309047","WAVERLY, NY US","2011-06-18",,,"1.32",,,"76","59","60"
"USC00309047","WAVERLY, NY US","2011-06-19",,,"0.00",,,"81","55","58"
"USC00309047","WAVERLY, NY US","2011-06-20",,,"0.00",,,"78","52","53"
"USC00309047","WAVERLY, NY US","2011-06-21",,,"0.21",,,"82","53","67"
"USC00309047","WAVERLY, NY US","2011-06-22",,,"0.22",,,"85","67","67"
"USC00309047","WAVERLY, NY US","2011-06-23",,,"0.00",,,"83","67","68"
"USC00309047","WAVERLY, NY US","2011-06-24",,,"0.10",,,"83","67","68"
"USC00309047","WAVERLY, NY US","2011-06-25",,,"0.16",,,"77","62","64"
"USC00309047","WAVERLY, NY US","2011-06-26",,,"0.00",,,"72","50","58"
"USC00309047","WAVERLY, NY US","2011-06-27",,,"0.00",,,"73","58","60"
"USC00309047","WAVERLY, NY US","2011-06-28",,,"0.00",,,"81","60","64"
"USC00309047","WAVERLY, NY US","2011-06-29",,,"0.00",,,"84","57","57"
"USC00309047","WAVERLY, NY US","2011-06-30",,,"0.00",,,"73","54","54"
"USC00309047","WAVERLY, NY US","2011-07-01",,,"0.00",,,"78","47","49"
"USC00309047","WAVERLY, NY US","2011-07-02",,,"0.00",,,"80","49","60"
"USC00309047","WAVERLY, NY US","2011-07-03",,,"0.00",,,"87","49","70"
"USC00309047","WAVERLY, NY US","2011-07-04",,,"0.00",,,"87","58","63"
"USC00309047","WAVERLY, NY US","2011-07-05",,,"0.00",,,"84","52","53"
"USC00309047","WAVERLY, NY US","2011-07-06",,,"0.00",,,"86","53","58"
"USC00309047","WAVERLY, NY US","2011-07-07",,,"0.42",,,"90","58","66"
"USC00309047","WAVERLY, NY US","2011-07-08",,,"0.00",,,"83","61","64"
"USC00309047","WAVERLY, NY US","2011-07-09",,,"0.41",,,"82","61","63"
"USC00309047","WAVERLY, NY US","2011-07-10",,,"0.00",,,"82","55","60"
"USC00309047","WAVERLY, NY US","2011-07-11",,,"0.00",,,"88","60","66"
"USC00309047","WAVERLY, NY US","2011-07-12",,,"0.00",,,"92","66","73"
"USC00309047","WAVERLY, NY US","2011-07-13",,,"0.00",,,"90","65","67"
"USC00309047","WAVERLY, NY US","2011-07-14",,,"0.00",,,"83","54","56"
"USC00309047","WAVERLY, NY US","2011-07-15",,,"0.00",,,"82","53","54"
"USC00309047","WAVERLY, NY US","2011-07-16",,,"0.00",,,"87","54","57"
"USC00309047","WAVERLY, NY US","2011-07-17",,,"0.00",,,"88","57","61"
"USC00309047","WAVERLY, NY US","2011-07-18",,,"0.00",,,"93","61","66"
"USC00309047","WAVERLY, NY US","2011-07-19",,,"0.00",,,"91","66","68"
"USC00309047","WAVERLY, NY US","2011-07-20",,,"0.00",,,"91","65","65"
"USC00309047","WAVERLY, NY US","2011-07-21",,,"0.00",,,"97","65","74"
"USC00309047","WAVERLY, NY US","2011-07-22",,,"0.00",,,"103","74","78"
"USC00309047","WAVERLY, NY US","2011-07-23",,,"0.00",,,"103","73","75"
"USC00309047","WAVERLY, NY US","2011-07-24",,,"0.00",,,"96","73","73"
"USC00309047","WAVERLY, NY US","2011-07-25",,,"0.00",,,"90","66","68"
"USC00309047","WAVERLY, NY US","2011-07-26",,,"0.31",,,"85","61","62"
"USC00309047","WAVERLY, NY US","2011-07-27",,,"0.00",,,"88","59","60"
"USC00309047","WAVERLY, NY US","2011-07-28",,,"0.00",,,"84","60","63"
"USC00309047","WAVERLY, NY US","2011-07-29",,,"0.00",,,"78","63","70"
"USC00309047","WAVERLY, NY US","2011-07-30",,,"0.00",,,"88","63","68"
"USC00309047","WAVERLY, NY US","2011-07-31",,,"0.00",,,"89","57","59"
"USC00309047","WAVERLY, NY US","2011-08-01",,,"0.15",,,"86","56","65"
"USC00309047","WAVERLY, NY US","2011-08-02",,,"0.02",,,"86","60","61"
"USC00309047","WAVERLY, NY US","2011-08-03",,,"0.00",,,"90","59","59"
"USC00309047","WAVERLY, NY US","2011-08-04",,,"0.23",,,"76","59","66"
"USC00309047","WAVERLY, NY US","2011-08-05",,,"0.00",,,"78","64","65"
"USC00309047","WAVERLY, NY US","2011-08-06",,,"0.00",,,"83","64","65"
"USC00309047","WAVERLY, NY US","2011-08-07",,,"0.27",,,"73","65","69"
"USC00309047","WAVERLY, NY US","2011-08-08",,,"0.06",,,"84","67","68"
"USC00309047","WAVERLY, NY US","2011-08-09",,,"0.00",,,"85","64","65"
"USC00309047","WAVERLY, NY US","2011-08-10",,,"0.00",,,"82","61","62"
"USC00309047","WAVERLY, NY US","2011-08-11",,,"0.00",,,"81","54","55"
"USC00309047","WAVERLY, NY US","2011-08-12",,,"0.00",,,"77","49","50"
"USC00309047","WAVERLY, NY US","2011-08-13",,,"0.00",,,"81","50","58"
"USC00309047","WAVERLY, NY US","2011-08-14",,,"0.00",,,"81","58","64"
"USC00309047","WAVERLY, NY US","2011-08-15",,,"0.47",,,"74","64","64"
"USC00309047","WAVERLY, NY US","2011-08-16",,,"0.35",,,"75","64","65"
"USC00309047","WAVERLY, NY US","2011-08-17",,,"0.02",,,"82","54","56"
"USC00309047","WAVERLY, NY US","2011-08-18",,,"0.00",,,"85","56","60"
"USC00309047","WAVERLY, NY US","2011-08-19",,,"0.00",,,"86","59","60"
"USC00309047","WAVERLY, NY US","2011-08-20",,,"0.20",,,"82","59","59"
"USC00309047","WAVERLY, NY US","2011-08-21",,,"0.00",,,"86","59","65"
"USC00309047","WAVERLY, NY US","2011-08-22",,,"0.07",,,"81","52","52"
"USC00309047","WAVERLY, NY US","2011-08-23",,,"0.00",,,"74","48","48"
"USC00309047","WAVERLY, NY US","2011-08-24",,,"0.00",,,"80","48","54"
"USC00309047","WAVERLY, NY US","2011-08-25",,,"0.00",,,"81","54","67"
"USC00309047","WAVERLY, NY US","2011-08-26",,,"0.02",,,"78","59","60"
"USC00309047","WAVERLY, NY US","2011-08-27",,,"0.00",,,"81","60","61"
"USC00309047","WAVERLY, NY US","2011-08-28",,,"0.80",,,"82","61","67"
"USC00309047","WAVERLY, NY US","2011-08-29",,,"0.87",,,"67","46","46"
"USC00309047","WAVERLY, NY US","2011-08-30",,,"0.00",,,"74","46","52"
"USC00309047","WAVERLY, NY US","2011-08-31",,,"0.00",,,"80","52","54"
"USC00309047","WAVERLY, NY US","2011-09-01",,,"0.00",,,"80","54","54"
"USC00309047","WAVERLY, NY US","2011-09-02",,,"0.00",,,"80","54","64"
"USC00309047","WAVERLY, NY US","2011-09-03",,,"0.00",,,"78","64","69"
"USC00309047","WAVERLY, NY US","2011-09-04",,,"0.00",,,"90","68","73"
"USC00309047","WAVERLY, NY US","2011-09-05",,,"0.20",,,"88","67","67"
"USC00309047","WAVERLY, NY US","2011-09-06",,,"1.05",,,"69","58","58"
"USC00309047","WAVERLY, NY US","2011-09-07",,,"0.84",,,"63","57","58"
"USC00309047","WAVERLY, NY US","2011-09-08",,,"8.00",,,"63","58","61"
"USC00309047","WAVERLY, NY US","2011-09-09",,,"0.00",,,"73","61","64"
"USC00309047","WAVERLY, NY US","2011-09-10",,,"0.00",,,"77","58","59"
"USC00309047","WAVERLY, NY US","2011-09-11",,,"0.00",,,"79","51","52"
"USC00309047","WAVERLY, NY US","2011-09-12",,,"0.34",,,"71","52","57"
"USC00309047","WAVERLY, NY US","2011-09-13",,,"0.00",,,"78","55","56"
"USC00309047","WAVERLY, NY US","2011-09-14",,,"0.00",,,"83","55","63"
"USC00309047","WAVERLY, NY US","2011-09-15",,,"0.16",,,"76","55","56"
"USC00309047","WAVERLY, NY US","2011-09-16",,,"0.25",,,"56","38","38"
"USC00309047","WAVERLY, NY US","2011-09-17",,,"0.00",,,"60","38","44"
"USC00309047","WAVERLY, NY US","2011-09-18",,,"0.00",,,"63","41","41"
"USC00309047","WAVERLY, NY US","2011-09-19",,,"0.00",,,"68","41","42"
"USC00309047","WAVERLY, NY US","2011-09-20",,,"0.21",,,"66","41","57"
"USC00309047","WAVERLY, NY US","2011-09-21",,,"0.00",,,"72","57","58"
"USC00309047","WAVERLY, NY US","2011-09-22",,,"0.00",,,"74","58","64"
"USC00309047","WAVERLY, NY US","2011-09-23",,,"0.04",,,"77","62","62"
"USC00309047","WAVERLY, NY US","2011-09-24",,,"0.00",,,"71","62","64"
"USC00309047","WAVERLY, NY US","2011-09-25",,,"0.00",,,"70","59","60"
"USC00309047","WAVERLY, NY US","2011-09-26",,,"0.00",,,"82","59","60"
"USC00309047","WAVERLY, NY US","2011-09-27",,,"0.00",,,"80","59","63"
"USC00309047","WAVERLY, NY US","2011-09-28",,,"0.00",,,"72","63","67"
"USC00309047","WAVERLY, NY US","2011-09-29",,,"0.02",,,"76","58","58"
"USC00309047","WAVERLY, NY US","2011-09-30",,,"0.23",,,"65","52","56"
"USC00309047","WAVERLY, NY US","2011-10-01",,,"0.00",,,"65","49","52"
"USC00309047","WAVERLY, NY US","2011-10-02",,,"0.26",,,"54","41","44"
"USC00309047","WAVERLY, NY US","2011-10-03",,,"0.17",,,"51","44","47"
"USC00309047","WAVERLY, NY US","2011-10-04",,,"0.00",,,"55","47","48"
