"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-02","12.75",,,"0.00","0.0","0.0","77","90","65","  250","  250",,"23.9","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-03","10.51",,,"0.01","0.0","0.0","82","93","70","  320","  320",,"33.1","40.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-04","9.17",,,"0.00","0.0","0.0","76","84","68","  260","  240",,"28.0","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-05","11.18",,,"0.00","0.0","0.0","70","76","61","  320","  320",,"25.1","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-06","8.05",,,"0.00","0.0","0.0","63","68","54","   40","   60",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-07","6.71",,,"0.00","0.0","0.0","62","75","56","  160","  160",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-08","6.49",,,"0.00","0.0","0.0","62","72","54","  180",,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-09","6.26",,,"0.00","0.0","0.0","63","74","54","  150","  170",,"12.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-10","6.71",,,"0.19","0.0","0.0","59","66","56","  160","  160",,"16.1","21.0",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-11","10.51",,,"0.00","0.0","0.0","65","73","60","  320","  320",,"18.1","31.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-12","8.50",,,"0.20","0.0","0.0","59","64","53","   40","   60",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-13","7.38",,,"0.08","0.0","0.0","54","56","52","   50","   50",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-14","6.26",,,"0.02","0.0","0.0","58","71","52","  160","  170",,"17.0","19.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-15","9.17",,,"0.44","0.0","0.0","69","92","60","  300","  300",,"45.0","53.9","    1","    1","    1",,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-16","8.72",,,"0.42","0.0","0.0","63","65","55","  100","  100",,"17.0","21.9","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-17","5.37",,,"0.24","0.0","0.0","60","73","55","   40","   70",,"14.1","17.0","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-18","12.53",,,"0.00","0.0","0.0","65","67","56","  100","   70",,"23.0","30.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-19","10.29",,,"0.64","0.0","0.0","54","56","50","   60","   50",,"18.1","21.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-20","9.62",,,"0.00","0.0","0.0","67","84","55","  320","  320",,"23.0","28.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-21","7.61",,,"0.00","0.0","0.0","69","79","60","  160","  160",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-22","5.37",,,"0.21","0.0","0.0","65","70","56","  180","  170",,"16.1","19.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-23","7.16",,,"0.21","0.0","0.0","66","82","57","  300","  330",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-24","8.50",,,"0.00","0.0","0.0","74","86","66","  180","  160",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-25","11.86",,,"0.00","0.0","0.0","78","89","68","  240","  230",,"21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-26","8.28",,,"0.00","0.0","0.0","82","92","75","  110","  230",,"18.1","21.9",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-27","15.43",,,"0.53","0.0","0.0","69","82","56","   60","   70",,"28.0","34.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-28","8.05",,,"0.00","0.0","0.0","60","70","56","  180","  170",,"15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-29","6.49",,,"0.00","0.0","0.0","73","87","63","  170","  160",,"16.1","19.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-30","8.95",,,"0.00","0.0","0.0","69","77","60","   50","   60",,"15.0","21.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-05-31","7.83",,,"0.05","0.0","0.0","64","70","62","   50","   50",,"14.1","21.9","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-01","6.49",,,"0.05","0.0","0.0","69","82","63","  170","   50",,"13.0","19.9","    1","    1",,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-02","9.17",,,"0.01","0.0","0.0","78","87","67","  110","  100",,"23.0","27.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-03","12.97",,,"0.30","0.0","0.0","66","67","53","  100","   90",,"23.9","28.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-04","9.84",,,"0.35","0.0","0.0","59","72","52","   50","   50",,"19.9","23.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-05","9.40",,,"0.00","0.0","0.0","68","77","59","  290","  290",,"23.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-06","7.83",,,"0.00","0.0","0.0","65","71","60","  170","  170",,"16.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-07","9.62",,,"0.00","0.0","0.0","64","71","61","  160","  170",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-08","7.38",,,"0.00","0.0","0.0","70","83","62","  170","  170",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-09","7.61",,,"0.00","0.0","0.0","76","81","69","   60","   60",,"15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-10","5.82",,,"0.01","0.0","0.0","70","73","61","   50","   40",,"15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-11","8.72",,,"0.00","0.0","0.0","65","73","60","   40","   60",,"17.0","23.9",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-12","10.07",,,"0.00","0.0","0.0","66","75","60","  190","  170",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-13","8.95",,,"0.03","0.0","0.0","69","81","65","  210","  210",,"18.1","23.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-14","15.21",,,"0.00","0.0","0.0","78","86","70","  290","  280",,"29.1","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-15","10.07",,,"0.00","0.0","0.0","72","77","65","  310","  320",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-16","6.04",,,"0.00","0.0","0.0","75","86","67","  120","  120",,"17.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-17","6.71",,,"0.00","0.0","0.0","79","91","67","  180","  180",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-18","12.08",,,"0.05","0.0","0.0","82","92","74","  270","  280",,"25.9","38.9",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-19","10.51",,,"0.05","0.0","0.0","83","89","76","  270","  290",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-20","7.61",,,"0.01","0.0","0.0","76","84","69","  170","  180",,"15.0","19.0","    1",,"    1",,"    1",,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-21","6.93",,,"1.08","0.0","0.0","75","86","66","   50","   20",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-22","11.18",,,"0.10","0.0","0.0","72","75","64","   50","   50",,"18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-23","10.51",,,"0.00","0.0","0.0","65","67","62","   40","   40",,"23.0","25.1",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-24","8.50",,,"0.01","0.0","0.0","72","88","65","  340","  320",,"21.0","27.1","    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-25","10.96",,,"0.00","0.0","0.0","76","82","68","  320","  320",,"25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-26","11.41",,,"0.00","0.0","0.0","72","77","64","  180","  180",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-27","12.53",,,"0.07","0.0","0.0","71","75","68","  170","  190",,"21.9","29.1",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-28","9.40",,,"1.48","0.0","0.0","75","87","71","  170","  190",,"18.1","25.1","    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-29","9.17",,,"0.00","0.0","0.0","81","92","72","  330","  340",,"16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-06-30","6.04",,,"0.00","0.0","0.0","85","96","73","  200","  220",,"15.0","19.0",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-01","5.82",,,"0.00","0.0","0.0","88","97","79","  160","  120",,"15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-02","9.17",,,"0.00","0.0","0.0","87","95","77","  170","  170",,"19.9","25.1",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-03","7.38",,,"0.01","0.0","0.0","83","91","79","  160","  160",,"16.1","18.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-04","7.83",,,"0.00","0.0","0.0","82","90","78","  170","  190",,"15.0","18.1",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-05","10.96",,,"0.00","0.0","0.0","83","90","78","  170","  170",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-06","12.53",,,"0.09","0.0","0.0","81","83","70","  300","  310",,"21.9","27.1",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-07","11.41",,,"0.00","0.0","0.0","72","78","64","   10","  360",,"23.9","30.0",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-08","6.26",,,"0.00","0.0","0.0","73","84","67","  160","   50",,"15.0","19.9",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-09","8.28",,,"0.00","0.0","0.0","78","90","69","  160","  150",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-10","6.93",,,"0.00","0.0","0.0","83","97","74","  220","  210",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-11","9.84",,,"0.00","0.0","0.0","82","87","76","  360","   60",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-12","8.28",,,"0.59","0.0","0.0","77","85","67","  330","   70",,"18.1","21.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-13","8.05",,,"0.00","0.0","0.0","78","86","71","  170","  170",,"18.1","23.0",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-14","9.84",,,"0.33","0.0","0.0","80","91","72","  330","  320",,"28.0","36.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-15","6.71",,,"0.70","0.0","0.0","79","87","71","  290","  290",,"19.9","23.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-16","8.28",,,"0.00","0.0","0.0","84","93","77","  160","  170",,"21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-17","10.29",,,"1.60","0.0","0.0","82","89","72","  320","  340",,"31.1","36.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-18","10.96",,,"0.00","0.0","0.0","77","85","71","  360","  350",,"21.9","27.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-19","8.95",,,"0.00","0.0","0.0","76","83","68","  150","   60",,"15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-20","8.72",,,"0.00","0.0","0.0","76","84","70","  150","  140",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-21","14.32",,,"0.43","0.0","0.0","74","79","67","   50","   40",,"23.0","27.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-22","17.00",,,"0.60","0.0","0.0","76","84","72","   90","   90",,"32.0","40.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-23","15.21",,,"0.11","0.0","0.0","80","86","75","  160","  150",,"29.1","36.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-24","16.55",,,"0.00","0.0","0.0","81","87","77","  160","  160",,"29.1","36.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-25","14.32",,,"0.76","0.0","0.0","78","81","74","  150","  210",,"25.9","34.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-26","7.61",,,"0.00","0.0","0.0","79","89","74","  170","  180",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-27","8.05",,,"0.06","0.0","0.0","83","90","73","  190","  180",,"19.9","23.0",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-28","6.71",,,"0.00","0.0","0.0","78","89","72","  180","  180",,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-29","7.83",,,"0.00","0.0","0.0","79","84","73","  310","  300",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-30","6.71",,,"0.00","0.0","0.0","78","82","73","  180","  190",,"16.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-07-31","7.83",,,"0.00","0.0","0.0","76","83","71","  170","  170",,"15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-01","11.63",,,"0.04","0.0","0.0","80","93","75","  170","  210",,"21.9","27.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-02","8.28",,,"0.21","0.0","0.0","84","92","78","  230","  230",,"21.9","31.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-03","9.17",,,"0.19","0.0","0.0","81","87","76","  190","  240",,"23.9","34.0",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-04","7.61",,,"1.34","0.0","0.0","80","89","74","  240","  240",,"15.0","21.9","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-05","4.47",,,"0.00","0.0","0.0","85","94","77","  120","  150",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-06","6.49",,,"0.00","0.0","0.0","87","95","81","  170","  170",,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-07","9.62",,,"0.00","0.0","0.0","86","92","76","  330","  330",,"29.1","40.0",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-08","6.71",,,"0.00","0.0","0.0","83","93","77","  160","  210",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-09","9.62",,,"0.57","0.0","0.0","84","90","75","  290","  290",,"31.1","36.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-10","6.26",,,"0.00","0.0","0.0","83","91","76","  180","  160",,"15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-11","7.61",,,"1.95","0.0","0.0","77","83","71","  320","  320",,"21.0","23.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-12","9.62",,,"0.00","0.0","0.0","77","84","73","   50","   50",,"17.0","25.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-13","11.86",,,"0.61","0.0","0.0","75","75","72","   60","   60",,"19.9","25.1","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-14","7.83",,,"0.58","0.0","0.0","76","87","72","  270","  280",,"18.1","23.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-15","11.18",,,"0.00","0.0","0.0","79","91","73","  300","  300",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-16","8.28",,,"0.00","0.0","0.0","85","93","79","  290","  290",,"15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-17","10.51",,,"0.61","0.0","0.0","86","91","74","  300","  270",,"30.0","38.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-18","8.95",,,"0.06","0.0","0.0","81","90","72","  320","  320",,"23.9","38.0",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-19","12.75",,,"0.13","0.0","0.0","73","75","70","   50","   40",,"25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-20","9.62",,,"0.00","0.0","0.0","72","77","68","   60","   60",,"18.1","23.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-21","8.72",,,"0.07","0.0","0.0","73","81","68","  120","  100",,"16.1","23.0",,,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-22","12.53",,,"0.28","0.0","0.0","78","87","73","  330","  320",,"28.0","36.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-23","11.41",,,"0.00","0.0","0.0","74","80","68","  320","  350",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-24","8.05",,,"0.00","0.0","0.0","77","85","70","  160","  160",,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-25","6.93",,,"0.00","0.0","0.0","76","81","71","  160","  160",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-26","9.17",,,"0.00","0.0","0.0","77","85","71","  160","  210",,"18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-27","6.71",,,"0.00","0.0","0.0","83","91","77","  180","  180",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-28","9.17",,,"0.00","0.0","0.0","89","98","81","  260","  250",,"18.1","27.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-29","10.07",,,"0.00","0.0","0.0","91","97","84","  270","  200",,"21.0","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-30","10.51",,,"0.00","0.0","0.0","87","91","79","  310","  330",,"18.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-08-31","12.30",,,"0.02","0.0","0.0","78","79","72","   90","   90",,"19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-01","9.40",,,"0.00","0.0","0.0","74","79","70","   60","  110",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-02","6.93",,,"0.00","0.0","0.0","76","82","70","  160","  170",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-03","6.93",,,"0.00","0.0","0.0","82","93","77","  170","  140",,"16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-04","7.38",,,"0.00","0.0","0.0","86","93","80","  300","   60",,"14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-05","8.28",,,"0.00","0.0","0.0","85","91","79","  180","  180",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-06","8.05",,,"0.22","0.0","0.0","85","96","76","   10","   10",,"28.0","38.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-07","11.18",,,"0.00","0.0","0.0","76","77","71","   40","   60",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-08","11.63",,,"0.01","0.0","0.0","70","73","63","   50","   40",,"18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-09","15.21",,,"0.28","0.0","0.0","63","66","59","   60","   60",,"23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-10","15.88",,,"0.94","0.0","0.0","62","67","57","   90","   90",,"23.9","29.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-11","5.59",,,"0.03","0.0","0.0","68","75","64","   30","   20",,"15.0","19.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-12","7.61",,,"0.12","0.0","0.0","74","78","72","   50","   70",,"15.0","21.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-13","11.41",,,"0.14","0.0","0.0","73","77","70","   60","   60",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-14","10.74",,,"0.00","0.0","0.0","73","77","70","   40","   60",,"17.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-15","6.04",,,"0.00","0.0","0.0","74","82","69","  190","  180",,"12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-16","4.92",,,"0.00","0.0","0.0","76","86","70","  160","  150",,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-17","8.50",,,"0.04","0.0","0.0","75","80","71","  170","  170",,"16.1","23.0","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-18","8.72",,,"1.99","0.0","0.0","77","83","72","  180","  170",,"18.1","25.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-19","7.61",,,"0.00","0.0","0.0","76","82","69","   70","   50",,"15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-20","9.17",,,"0.00","0.0","0.0","69","73","66","   90","   70",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-21","12.53",,,"0.00","0.0","0.0","71","74","68","  180","  190",,"21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-22","11.41",,,"0.00","0.0","0.0","73","76","64","  320","  310",,"25.1","35.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-23","8.28",,,"0.00","0.0","0.0","65","68","62","   60","   50",,"15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-24","14.99",,,"0.00","0.0","0.0","65","72","60","   70","   70",,"21.9","27.1",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2018-09-25","13.65",,,"1.13","0.0","0.0","66","78","60","  140","  150",,"28.0","38.9","    1",,,,,,,"    1",,,,,,,,,,
